ZONA,FECHA,HORA,ID_QUEJA,LATITUD,GRAVEDAD,LONGITUD,DELITO,TIPO_LUGAR
MANHATTAN,2025-02-21,05:30:00,301445442,40.800958,FELONY,-73.943085,ROBBERY,STREET
MANHATTAN,2025-04-21,21:35:00,305103873,40.791916,FELONY,-73.944431,FELONY ASSAULT,BANK
MANHATTAN,2025-09-18,19:15:00,313344833,40.7954625,FELONY,-73.94602789,BURGLARY,STREET
MANHATTAN,2025-08-06,16:00:00,310799524,40.811263,FELONY,-73.942948,BURGLARY,STREET
MANHATTAN,2025-06-17,04:50:00,308175203,40.816584,FELONY,-73.944634,FELONY ASSAULT,STREET
MANHATTAN,2025-08-31,19:13:00,312168015,40.811893,FELONY,-73.942486,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-19,10:00:00,303176026,40.843556,FELONY,-73.942821,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-14,03:40:00,301081104,40.79480848,FELONY,-73.94440682,FELONY ASSAULT,STREET
MANHATTAN,2025-06-13,05:20:00,308122471,40.788822,FELONY,-73.942209,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-05,22:51:00,304255700,40.823057,FELONY,-73.942422,FELONY ASSAULT,FOOD SUPERMARKET
MANHATTAN,2025-03-21,07:45:00,304422559,40.795748,FELONY,-73.942681,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-06-29,13:10:00,308819629,40.829345,FELONY,-73.94461,FELONY ASSAULT,PARK/PLAYGROUND
MANHATTAN,2025-08-09,04:00:00,310931113,40.82964997,FELONY,-73.94438132,FELONY ASSAULT,STREET
MANHATTAN,2025-09-10,00:45:00,312644544,40.814044,FELONY,-73.942771,FELONY ASSAULT,STREET
MANHATTAN,2025-05-26,06:05:00,307032272,40.837437,FELONY,-73.94416,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-27,06:01:00,310287676,40.836253,FELONY,-73.943284,BURGLARY,SMOKE SHOP
MANHATTAN,2025-07-20,20:47:00,309941311,40.79480848,FELONY,-73.94440682,FELONY ASSAULT,STREET
MANHATTAN,2025-04-09,02:35:00,304434852,40.788822,FELONY,-73.942209,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-25,16:30:00,307019932,40.821805,FELONY,-73.943459,ROBBERY,STREET
MANHATTAN,2025-05-15,11:50:00,306472599,40.800333,FELONY,-73.944602,FELONY ASSAULT,GROCERY/BODEGA
MANHATTAN,2025-06-18,10:23:00,308271286,40.78868746,FELONY,-73.9438594,FELONY ASSAULT,STREET
MANHATTAN,2025-07-27,16:30:00,310332478,40.797698,FELONY,-73.944421,BURGLARY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-09-11,18:20:00,312788881,40.811263,FELONY,-73.942948,ROBBERY,RESIDENCE-HOUSE
MANHATTAN,2025-08-07,12:00:00,310842336,40.801613,FELONY,-73.943667,ROBBERY,FAST FOOD
MANHATTAN,2025-06-14,19:20:00,308095587,40.778182,FELONY,-73.945486,ROBBERY,STREET
MANHATTAN,2025-04-20,06:40:00,305038720,40.82216691,FELONY,-73.94241483,ROBBERY,STREET
MANHATTAN,2025-03-28,09:30:00,303790507,40.786944,FELONY,-73.943575,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-25,13:50:00,305350280,40.820614,FELONY,-73.94355,BURGLARY,STREET
MANHATTAN,2025-04-14,01:30:00,304698937,40.813707,FELONY,-73.944877,FELONY ASSAULT,BAR/NIGHT CLUB
MANHATTAN,2025-01-18,16:10:00,299669209,40.786319,FELONY,-73.94602,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-06-03,20:28:00,307525415,40.821079,FELONY,-73.945621,ROBBERY,STREET
MANHATTAN,2025-05-30,23:00:00,307315557,40.827473,FELONY,-73.945976,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-28,20:00:00,302657679,40.788379,FELONY,-73.944092,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-19,04:35:00,299687362,40.810014,FELONY,-73.943856,BURGLARY,BEAUTY & NAIL SALON
MANHATTAN,2025-03-01,16:06:00,301893058,40.79124,FELONY,-73.944924,ROBBERY,CHAIN STORE
MANHATTAN,2025-01-10,12:00:00,299221057,40.810302,FELONY,-73.945505,FELONY ASSAULT,HOMELESS SHELTER
MANHATTAN,2025-07-18,19:00:00,309830489,40.842914,FELONY,-73.944012,FELONY ASSAULT,STREET
MANHATTAN,2025-04-28,00:47:00,305440111,40.832847,FELONY,-73.943918,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-06,07:30:00,305918586,40.797017,FELONY,-73.942803,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-05,18:10:00,304250597,40.795104,FELONY,-73.94315,ROBBERY,STREET
MANHATTAN,2025-03-07,16:00:00,302287596,40.788374,FELONY,-73.945059,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-06-26,16:30:00,308730041,40.810923,FELONY,-73.945051,BURGLARY,OTHER
MANHATTAN,2025-04-07,20:40:00,304349493,40.780235,FELONY,-73.945476,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-30,03:00:00,305570274,40.791916,FELONY,-73.945479,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-18,23:40:00,306647204,40.788822,FELONY,-73.942209,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-16,23:05:00,302978342,40.82403172341,FELONY,-73.94475817615,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-02-13,22:30:00,301069812,40.829225,FELONY,-73.943364,ROBBERY,STREET
MANHATTAN,2025-07-02,02:50:00,308949277,40.813707,FELONY,-73.944877,FELONY ASSAULT,BAR/NIGHT CLUB
MANHATTAN,2025-06-25,21:00:00,308750056,40.838133,FELONY,-73.94388,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-30,13:45:00,307280433,40.792568,FELONY,-73.943955,ROBBERY,PARK/PLAYGROUND
MANHATTAN,2025-09-27,15:00:00,313555008,40.787568,FELONY,-73.943131,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-09-19,06:45:00,313172543,40.836875,FELONY,-73.945758,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-06,11:50:00,305926424,40.794478,FELONY,-73.94361,ROBBERY,FOOD SUPERMARKET
MANHATTAN,2025-04-08,17:00:00,304489700,40.83472,FELONY,-73.942544,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-03,20:20:00,304147261,40.799655,FELONY,-73.944042,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-26,01:25:00,301677983,40.817833,FELONY,-73.943721,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-21,17:25:00,301479687,40.831912,FELONY,-73.942741,FELONY ASSAULT,STREET
MANHATTAN,2025-07-19,04:35:00,309840283,40.797017,FELONY,-73.942803,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-01-01,23:20:00,298748955,40.821079,FELONY,-73.945621,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-21,20:00:00,310231168,40.789789,FELONY,-73.944516,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-08,22:04:00,306136025,40.798973,FELONY,-73.942428,BURGLARY,TELECOMM. STORE
MANHATTAN,2025-03-21,09:10:00,303350200,40.827701,FELONY,-73.942644,FELONY ASSAULT,STREET
MANHATTAN,2025-05-03,13:35:00,305790124,40.81275131,FELONY,-73.94556952,FELONY ASSAULT,STREET
MANHATTAN,2025-05-10,17:00:00,306234413,40.813078,FELONY,-73.945337,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-09-20,12:00:00,313262411,40.839692,FELONY,-73.943266,BURGLARY,STREET
MANHATTAN,2025-08-03,15:40:00,310638858,40.807102,FELONY,-73.943874,FELONY ASSAULT,FAST FOOD
MANHATTAN,2025-04-01,11:45:00,303976260,40.795796,FELONY,-73.945795,ROBBERY,STREET
MANHATTAN,2025-04-07,01:30:00,304341407,40.788379,FELONY,-73.944092,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-09,02:30:00,312575038,40.791916,FELONY,-73.945479,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-17,20:00:00,303104299,40.789637,FELONY,-73.943163,BURGLARY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-08-03,01:06:00,310606775,40.816584,FELONY,-73.944634,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-03,23:05:00,298869411,40.79348771815,FELONY,-73.94327390711,FELONY ASSAULT,STREET
MANHATTAN,2025-02-06,05:15:00,300649125,40.828116,FELONY,-73.944599,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-26,13:20:00,308699702,40.793842,FELONY,-73.944071,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-17,02:43:00,306572073,40.821208,FELONY,-73.944856,ROBBERY,OTHER
MANHATTAN,2025-07-21,02:50:00,309948522,40.820614,FELONY,-73.94355,BURGLARY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-27,01:10:00,305412423,40.819992,FELONY,-73.944005,BURGLARY,FOOD SUPERMARKET
MANHATTAN,2025-03-06,05:44:00,302144519,40.833829,FELONY,-73.945056,ROBBERY,GROCERY/BODEGA
MANHATTAN,2025-09-22,00:30:00,313284285,40.801586,FELONY,-73.942627,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-30,17:50:00,303885982,40.815649,FELONY,-73.943456,FELONY ASSAULT,BEAUTY & NAIL SALON
MANHATTAN,2025-05-15,09:40:00,306466319,40.791106,FELONY,-73.943557,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-30,01:30:00,312109013,40.850481,FELONY,-73.94282,FELONY ASSAULT,STREET
MANHATTAN,2025-07-26,08:00:00,310687324,40.780235,FELONY,-73.945476,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-13,04:15:00,311126360,40.797698,FELONY,-73.944421,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-04-14,20:00:00,305327794,40.850481,FELONY,-73.94282,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-16,16:35:00,312999667,40.82804065,FELONY,-73.9425037,ROBBERY,STREET
MANHATTAN,2025-05-11,09:25:00,306228778,40.79124,FELONY,-73.944924,BURGLARY,CHAIN STORE
MANHATTAN,2025-02-06,02:00:00,300659802,40.787568,FELONY,-73.943131,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-07-23,14:29:00,310098300,40.823057,FELONY,-73.942422,ROBBERY,FOOD SUPERMARKET
MANHATTAN,2025-07-21,07:25:00,310341848,40.807102,FELONY,-73.943874,FELONY ASSAULT,COMMERCIAL BUILDING
MANHATTAN,2025-01-08,13:10:00,299093303,40.783754,FELONY,-73.945908,FELONY ASSAULT,PRIVATE/PAROCHIAL SCHOOL
MANHATTAN,2025-04-11,15:35:00,304602659,40.79513,FELONY,-73.944179,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-01,21:30:00,301904043,40.816584,FELONY,-73.944634,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-09,20:30:00,309355937,40.806084,FELONY,-73.944543,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-04,08:34:00,309085196,40.79156983,FELONY,-73.94467676,ROBBERY,STREET
MANHATTAN,2025-05-07,22:30:00,306035452,40.833471,FELONY,-73.943457,FELONY ASSAULT,GROCERY/BODEGA
MANHATTAN,2025-03-10,17:00:00,302862795,40.816921,FELONY,-73.942527,FELONY ASSAULT,OTHER
MANHATTAN,2025-09-17,18:45:00,313088175,40.788374,FELONY,-73.945059,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-03-28,23:45:00,303814077,40.820614,FELONY,-73.94355,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-23,23:45:00,305355477,40.816584,FELONY,-73.944634,ROBBERY,STREET
MANHATTAN,2025-07-09,13:10:00,309331346,40.822405,FELONY,-73.942961,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-08,22:00:00,310920527,40.797017,FELONY,-73.942803,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-02-24,19:20:00,301608455,40.807102,FELONY,-73.943874,ROBBERY,OTHER
MANHATTAN,2025-07-05,01:15:00,309108474,40.80777234,FELONY,-73.94548329,FELONY ASSAULT,STREET
MANHATTAN,2025-05-04,01:20:00,305806469,40.813078,FELONY,-73.945337,FELONY ASSAULT,RESIDENCE-HOUSE
MANHATTAN,2025-02-13,16:00:00,301102226,40.834706,FELONY,-73.945439,BURGLARY,CHAIN STORE
MANHATTAN,2025-01-19,16:00:00,299746097,40.787134,FELONY,-73.945001,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-03-29,01:46:00,303821843,40.82403172,FELONY,-73.94475817,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-01-16,08:50:00,299550701,40.821862,FELONY,-73.94264,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-08-14,11:50:00,311199423,40.794778,FELONY,-73.939411,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-09-09,15:20:00,312611977,40.824791,FELONY,-73.938639,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-06,23:18:00,300699324,40.793668,FELONY,-73.941688,ROBBERY,STREET
MANHATTAN,2025-07-01,16:35:00,308928423,40.792235,FELONY,-73.941271,ROBBERY,GROCERY/BODEGA
MANHATTAN,2025-02-28,23:19:00,301863623,40.796789,FELONY,-73.939403,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-07-17,13:00:00,309753314,40.805405,FELONY,-73.939842,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-28,19:00:00,300434313,40.824791,FELONY,-73.938639,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-16,14:20:00,311305219,40.818167,FELONY,-73.941618,ROBBERY,CHAIN STORE
MANHATTAN,2025-04-15,00:45:00,304752914,40.794294,FELONY,-73.94123,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-15,02:05:00,311235325,40.83694602,FELONY,-73.94010362,FELONY ASSAULT,STREET
MANHATTAN,2025-07-15,16:00:00,309661108,40.81601,FELONY,-73.941334,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-12,22:00:00,309511731,40.824791,FELONY,-73.938639,ROBBERY,STREET
MANHATTAN,2025-09-14,12:30:00,312883345,40.796789,FELONY,-73.939403,FELONY ASSAULT,RESIDENCE-HOUSE
MANHATTAN,2025-08-19,01:30:00,311430922,40.799647,FELONY,-73.941932,BURGLARY,CHURCH
MANHATTAN,2025-01-29,12:30:00,300261354,40.786754,FELONY,-73.94216,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-17,04:35:00,313033208,40.848262,FELONY,-73.939354,ROBBERY,STREET
MANHATTAN,2025-04-12,12:30:00,304643711,40.817263,FELONY,-73.940419,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-06-14,16:35:00,308219707,40.817263,FELONY,-73.940419,BURGLARY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-28,07:50:00,305467702,40.841624,FELONY,-73.941024,FELONY ASSAULT,HOMELESS SHELTER
MANHATTAN,2025-01-01,09:20:00,298725568,40.807324,FELONY,-73.938442,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-12,00:14:00,309490847,40.797611,FELONY,-73.941321,BURGLARY,HOTEL/MOTEL
MANHATTAN,2025-04-15,13:30:00,304790150,40.808627,FELONY,-73.939599,BURGLARY,STREET
MANHATTAN,2025-01-18,14:30:00,299662617,40.848434,FELONY,-73.940302,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-21,15:45:00,299800490,40.8050573265,FELONY,-73.9390342253,ROBBERY,STREET
MANHATTAN,2025-03-12,03:00:00,302687188,40.788459,FELONY,-73.939373,BURGLARY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-03-25,19:00:00,303626864,40.825781,FELONY,-73.939607,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-13,23:46:00,301091731,40.790133,FELONY,-73.941252,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-01-19,03:33:00,300100877,40.800277,FELONY,-73.94147,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-23,14:00:00,313356386,40.805412,FELONY,-73.941962,FELONY ASSAULT,PARK/PLAYGROUND
MANHATTAN,2025-08-10,21:32:00,310996940,40.818507,FELONY,-73.93951,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-04,15:30:00,309117618,40.796342,FELONY,-73.941199,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-01-01,05:50:00,298733255,40.824453,FELONY,-73.940745,FELONY ASSAULT,PUBLIC BUILDING
MANHATTAN,2025-04-09,11:10:00,304451239,40.817545,FELONY,-73.942072,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-27,22:23:00,307110636,40.80312302,FELONY,-73.94043746,ROBBERY,STREET
MANHATTAN,2025-07-19,07:45:00,310153324,40.800277,FELONY,-73.94147,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-30,19:30:00,308878284,40.791881,FELONY,-73.938423,ROBBERY,GROCERY/BODEGA
MANHATTAN,2025-08-17,03:48:00,311325612,40.818507,FELONY,-73.93951,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-23,03:20:00,311702304,40.792876,FELONY,-73.9408,BURGLARY,TELECOMM. STORE
MANHATTAN,2025-05-20,22:40:00,306752803,40.814448,FELONY,-73.940614,FELONY ASSAULT,HOSPITAL
MANHATTAN,2025-02-19,16:30:00,301355565,40.803829271,FELONY,-73.94210200464,ROBBERY,PARK/PLAYGROUND
MANHATTAN,2025-08-19,03:30:00,311407504,40.81975,FELONY,-73.938601,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-11,18:00:00,302433832,40.798949,FELONY,-73.939287,ROBBERY,CHAIN STORE
MANHATTAN,2025-08-11,20:10:00,311050769,40.796342,FELONY,-73.941199,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-09-22,17:52:00,313314824,40.81027,FELONY,-73.941562,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-03,15:00:00,312358059,40.826323,FELONY,-73.939377,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-13,19:10:00,306358580,40.79897,FELONY,-73.941374,ROBBERY,STREET
MANHATTAN,2025-02-27,09:51:00,301770291,40.840481,FELONY,-73.940203,FELONY ASSAULT,HOSPITAL
MANHATTAN,2025-08-04,15:15:00,310677634,40.817884,FELONY,-73.939966,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-08,10:30:00,307735083,40.797483,FELONY,-73.9389,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-29,18:56:00,313654267,40.793668,FELONY,-73.941688,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-19,10:05:00,305005005,40.813107,FELONY,-73.938472,ROBBERY,DRUG STORE
MANHATTAN,2025-06-03,10:40:00,307470316,40.798294,FELONY,-73.939773,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-14,18:30:00,312894534,40.7860998,FELONY,-73.93965825,ROBBERY,STREET
MANHATTAN,2025-08-17,21:35:00,311354617,40.842838,FELONY,-73.939217,ROBBERY,STREET
MANHATTAN,2025-09-03,00:00:00,313057396,40.815383,FELONY,-73.941791,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-21,01:20:00,306753101,40.842838,FELONY,-73.939217,BURGLARY,FAST FOOD
MANHATTAN,2025-03-13,21:30:00,302802381,40.806702,FELONY,-73.938896,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-10,15:25:00,309409755,40.799582,FELONY,-73.938818,FELONY ASSAULT,FAST FOOD
MANHATTAN,2025-05-22,16:08:00,306934135,40.791881,FELONY,-73.938423,ROBBERY,STORE UNCLASSIFIED
MANHATTAN,2025-01-01,21:15:00,298748530,40.835053,FELONY,-73.940442,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-20,12:00:00,308389725,40.829371,FELONY,-73.938802,ROBBERY,STREET
MANHATTAN,2025-09-06,11:50:00,312456287,40.832631,FELONY,-73.941459,ROBBERY,GROCERY/BODEGA
MANHATTAN,2025-07-19,05:15:00,309841092,40.835341,FELONY,-73.94209,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-11,16:15:00,306239742,40.797612,FELONY,-73.940271,FELONY ASSAULT,STREET
MANHATTAN,2025-07-22,23:46:00,310059695,40.823181,FELONY,-73.941673,FELONY ASSAULT,OTHER
MANHATTAN,2025-03-12,06:52:00,302738908,40.84866818,FELONY,-73.9391822,BURGLARY,BRIDGE
MANHATTAN,2025-04-26,00:02:00,305356177,40.83037245,FELONY,-73.94014206,FELONY ASSAULT,STREET
MANHATTAN,2025-03-02,21:00:00,301941482,40.794294,FELONY,-73.94123,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-02,00:27:00,310571180,40.809646,FELONY,-73.942016,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-11,22:08:00,302466067,40.837382,FELONY,-73.941123,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-13,20:00:00,312351746,40.81975,FELONY,-73.938601,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-01,02:00:00,298770286,40.82424,FELONY,-73.942194,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-15,19:00:00,306537262,40.798293,FELONY,-73.940822,BURGLARY,BEAUTY & NAIL SALON
MANHATTAN,2025-05-17,17:40:00,306585482,40.79794458,FELONY,-73.94212156,FELONY ASSAULT,STREET
MANHATTAN,2025-03-22,10:58:00,303427564,40.787386,FELONY,-73.941709,ROBBERY,GROCERY/BODEGA
MANHATTAN,2025-03-19,01:45:00,303149882,40.790133,FELONY,-73.941252,BURGLARY,GROCERY/BODEGA
MANHATTAN,2025-02-11,00:30:00,300941156,40.83694602,FELONY,-73.94010362,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-07-16,20:43:00,309719658,40.794945,FELONY,-73.940754,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-01-10,12:20:00,299229772,40.793026,FELONY,-73.942155,FELONY ASSAULT,PUBLIC SCHOOL
MANHATTAN,2025-04-20,13:20:00,305046135,40.797611,FELONY,-73.941321,FELONY ASSAULT,STREET
MANHATTAN,2025-06-29,11:10:00,308811797,40.827356,FELONY,-73.939916,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-27,07:15:00,311962442,40.796342,FELONY,-73.941199,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-05-04,15:00:00,305826126,40.838077,FELONY,-73.940844,FELONY ASSAULT,RESIDENCE-HOUSE
MANHATTAN,2025-09-13,15:50:00,312849045,40.834114,FELONY,-73.94111801,FELONY ASSAULT,STREET
MANHATTAN,2025-01-07,13:00:00,299034258,40.823541,FELONY,-73.939552,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-22,14:45:00,299975241,40.797611,FELONY,-73.941321,ROBBERY,PUBLIC SCHOOL
MANHATTAN,2025-01-25,23:00:00,300065328,40.830532,FELONY,-73.941519,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-31,04:40:00,310484629,40.826124,FELONY,-73.938906,BURGLARY,BAR/NIGHT CLUB
MANHATTAN,2025-07-24,10:10:00,310145734,40.80505732,FELONY,-73.93903422,ROBBERY,FAST FOOD
MANHATTAN,2025-01-16,11:00:00,299898936,40.796342,FELONY,-73.941199,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-09-24,03:00:00,313386201,40.841624,FELONY,-73.941024,FELONY ASSAULT,HOSPITAL
MANHATTAN,2025-08-29,03:30:00,312065410,40.813992,FELONY,-73.946526,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-31,18:09:00,307334145,40.821806,FELONY,-73.948313,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-02,22:56:00,305752800,40.795817,FELONY,-73.946839,ROBBERY,GROCERY/BODEGA
MANHATTAN,2025-01-28,01:59:00,300131804,40.798377,FELONY,-73.946031,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-18,05:00:00,304958963,40.798377,FELONY,-73.946031,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-08-04,08:58:00,310668074,40.813593,FELONY,-73.949349,FELONY ASSAULT,STREET
MANHATTAN,2025-08-28,20:30:00,312064684,40.812423,FELONY,-73.949531,FELONY ASSAULT,STREET
MANHATTAN,2025-08-04,18:53:00,310689306,40.77033,FELONY,-73.947935,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-05,16:30:00,309130242,40.816801,FELONY,-73.947242,ROBBERY,DRUG STORE
MANHATTAN,2025-06-04,04:20:00,307521516,40.76231,FELONY,-73.949526,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-26,17:20:00,305392576,40.77559,FELONY,-73.946225,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-30,18:30:00,305722215,40.789407,FELONY,-73.949418,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-14,01:55:00,309560601,40.827423,FELONY,-73.949732,ROBBERY,GROCERY/BODEGA
MANHATTAN,2025-07-05,16:00:00,309136322,40.832091,FELONY,-73.948243,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-11,00:15:00,309428627,40.795817,FELONY,-73.946839,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-02-25,18:25:00,301667524,40.788779,FELONY,-73.94987,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-07,11:19:00,302221426,40.81458039599,FELONY,-73.94794877628,FELONY ASSAULT,STREET
MANHATTAN,2025-03-14,14:07:00,302818137,40.789331,FELONY,-73.946318,FELONY ASSAULT,STREET
MANHATTAN,2025-09-08,11:20:00,312540867,40.808381,FELONY,-73.946906,BURGLARY,CHAIN STORE
MANHATTAN,2025-09-16,21:25:00,313017409,40.807706,FELONY,-73.947399,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-27,14:25:00,307097725,40.81962981,FELONY,-73.9460661,FELONY ASSAULT,STREET
